ReservationDetailID,ReservationID,RoomTypeID,Record_Rate,OrderQty
100002864,100002864,2,211,2
100002865,100002865,1,363,4
100002866,100002866,1,536,1
100002867,100002867,1,178,1
100002868,100002868,1,319,2
100002869,100002869,4,477,2
100002870,100002870,2,480,4
100002871,100002871,4,126,4
100002872,100002872,2,173,4
100002873,100002873,3,300,3
100002874,100002874,4,177,2
100002875,100002875,5,432,3
100002876,100002876,2,167,2
100002877,100002877,5,184,3
100002878,100002878,3,426,4
100002879,100002879,2,247,1
100002880,100002880,3,224,1
100002881,100002881,3,200,4
100002882,100002882,5,339,1
100002883,100002883,1,464,3
100002884,100002884,5,166,1
100002885,100002885,5,474,2
100002886,100002886,3,194,1
100002887,100002887,2,135,4
100002888,100002888,3,440,2
100002889,100002889,3,229,4
100002890,100002890,4,333,2
100002891,100002891,1,329,1
100002892,100002892,5,475,4
100002893,100002893,5,316,3
100002894,100002894,4,117,3
100002895,100002895,4,418,3
100002896,100002896,4,408,4
100002897,100002897,2,252,3
100002898,100002898,5,264,3
100002899,100002899,5,353,2
100002900,100002900,2,123,4
100002901,100002901,5,504,3
100002902,100002902,1,205,2
100002903,100002903,3,107,4
100002904,100002904,3,236,3
100002905,100002905,2,464,4
100002906,100002906,5,464,4
100002907,100002907,4,504,4
100002908,100002908,4,184,1
100002909,100002909,5,411,4
100002910,100002910,1,543,4
100002911,100002911,2,196,4
100002912,100002912,5,152,1
100002913,100002913,4,331,4
100002914,100002914,1,459,4
100002915,100002915,5,336,2
100002916,100002916,3,410,1
100002917,100002917,1,199,4
100002918,100002918,5,300,4
100002919,100002919,4,278,3
100002920,100002920,3,321,3
100002921,100002921,3,180,3
100002922,100002922,4,329,2
100002923,100002923,5,502,2
100002924,100002924,4,323,3
100002925,100002925,4,439,4
100002926,100002926,5,548,4
100002927,100002927,3,447,1
100002928,100002928,2,370,3
100002929,100002929,2,326,2
100002930,100002930,2,383,4
100002931,100002931,3,146,3
100002932,100002932,5,187,1
100002933,100002933,5,313,1
100002934,100002934,1,170,1
100002935,100002935,3,111,1
100002936,100002936,5,365,2
100002937,100002937,3,498,4
100002938,100002938,1,109,1
100002939,100002939,2,162,2
100002940,100002940,2,450,4
100002941,100002941,2,327,4
100002942,100002942,1,369,2
100002943,100002943,3,375,4
100002944,100002944,1,331,2
100002945,100002945,3,289,1
100002946,100002946,5,239,2
100002947,100002947,5,346,3
100002948,100002948,1,504,4
100002949,100002949,3,122,4
100002950,100002950,4,534,4
100002951,100002951,1,108,3
100002952,100002952,5,171,3
100002953,100002953,3,470,3
100002954,100002954,1,522,1
100002955,100002955,1,242,3
100002956,100002956,1,466,2
100002957,100002957,3,258,4
100002958,100002958,1,313,1
100002959,100002959,1,303,4
100002960,100002960,2,112,3
100002961,100002961,5,241,3
100002962,100002962,5,159,1
100002963,100002963,2,297,3
100002964,100002964,2,417,4
100002965,100002965,4,186,2
100002966,100002966,2,382,3
100002967,100002967,2,151,1
100002968,100002968,1,382,2
100002969,100002969,1,389,2
100002970,100002970,5,142,3
100002971,100002971,3,258,3
100002972,100002972,1,435,2
100002973,100002973,4,333,1
100002974,100002974,3,187,1
100002975,100002975,2,111,3
100002976,100002976,1,165,4
100002977,100002977,4,278,2
100002978,100002978,2,188,3
100002979,100002979,4,470,2
100002980,100002980,1,143,1
100002981,100002981,1,421,4
100002982,100002982,3,304,4
100002983,100002983,1,123,3
100002984,100002984,5,193,3
100002985,100002985,2,151,2
100002986,100002986,4,463,4
100002987,100002987,1,201,3
100002988,100002988,5,175,4
100002989,100002989,3,310,1
100002990,100002990,3,367,3
100002991,100002991,3,282,3
100002992,100002992,3,430,4
100002993,100002993,5,162,3
100002994,100002994,5,143,2
100002995,100002995,3,546,3
100002996,100002996,2,184,2
100002997,100002997,2,547,1
100002998,100002998,1,298,3
100002999,100002999,1,143,4
100003000,100003000,4,318,1
100003001,100003001,4,525,2
100003002,100003002,4,330,3
100003003,100003003,4,418,1
100003004,100003004,3,496,2
100003005,100003005,5,212,4
100003006,100003006,2,136,4
100003007,100003007,1,174,3
100003008,100003008,4,126,3
100003009,100003009,3,532,4
100003010,100003010,1,138,2
100003011,100003011,1,146,1
100003012,100003012,2,410,3
100003013,100003013,5,483,1
100003014,100003014,1,424,4
100003015,100003015,1,175,2
100003016,100003016,2,385,4
100003017,100003017,3,505,2
100003018,100003018,1,170,4
100003019,100003019,2,193,1
100003020,100003020,2,186,3
100003021,100003021,2,304,3
100003022,100003022,3,457,3
100003023,100003023,3,188,4
100003024,100003024,3,384,3
100003025,100003025,5,503,3
100003026,100003026,1,215,3
100003027,100003027,2,302,4
100003028,100003028,1,214,1
100003029,100003029,3,422,2
100003030,100003030,2,447,1
100003031,100003031,2,297,1
100003032,100003032,1,508,2
100003033,100003033,5,451,1
100003034,100003034,5,390,3
100003035,100003035,4,137,3
100003036,100003036,1,217,1
100003037,100003037,2,422,2
100003038,100003038,5,326,2
100003039,100003039,2,536,2
100003040,100003040,3,434,2
100003041,100003041,1,189,2
100003042,100003042,4,383,4
100003043,100003043,1,176,4
100003044,100003044,1,420,1
100003045,100003045,5,512,4
100003046,100003046,2,367,2
100003047,100003047,2,132,1
100003048,100003048,1,425,3
100003049,100003049,3,301,4
100003050,100003050,2,462,2
100003051,100003051,2,174,4
100003052,100003052,2,227,2
100003053,100003053,1,343,1
100003054,100003054,3,348,4
100003055,100003055,3,248,2
100003056,100003056,4,116,4
100003057,100003057,4,262,2
100003058,100003058,4,411,2
100003059,100003059,4,423,2
100003060,100003060,1,185,4
100003061,100003061,1,472,4
100003062,100003062,1,408,4
100003063,100003063,2,151,2
100003064,100003064,4,151,3
100003065,100003065,5,453,2
100003066,100003066,3,223,1
100003067,100003067,3,349,2
100003068,100003068,1,491,1
100003069,100003069,1,127,3
100003070,100003070,5,221,4
100003071,100003071,4,104,1
100003072,100003072,2,422,2
100003073,100003073,4,135,2
100003074,100003074,1,317,1
100003075,100003075,3,380,2
100003076,100003076,2,369,1
100003077,100003077,2,468,3
100003078,100003078,1,361,4
100003079,100003079,3,149,2
100003080,100003080,4,308,3
100003081,100003081,5,198,4
100003082,100003082,1,536,2
100003083,100003083,1,542,1
100003084,100003084,2,396,3
100003085,100003085,1,517,1
100003086,100003086,5,165,4
100003087,100003087,1,353,4
100003088,100003088,5,431,1
100003089,100003089,5,222,1
100003090,100003090,5,224,2
100003091,100003091,3,493,3
100003092,100003092,4,278,3
100003093,100003093,4,544,4
100003094,100003094,1,271,1
100003095,100003095,4,123,1
100003096,100003096,4,370,4
100003097,100003097,3,385,4
100003098,100003098,3,253,4
100003099,100003099,5,418,1
100003100,100003100,1,436,1
100003101,100003101,2,526,2
100003102,100003102,2,486,3
100003103,100003103,2,232,1
100003104,100003104,3,150,4
100003105,100003105,1,276,2
100003106,100003106,1,110,1
100003107,100003107,5,348,2
100003108,100003108,5,411,2
100003109,100003109,4,149,4
100003110,100003110,3,498,1
100003111,100003111,2,544,2
100003112,100003112,5,456,4
100003113,100003113,5,167,2
100003114,100003114,4,415,3
100003115,100003115,1,396,3
100003116,100003116,4,545,2
100003117,100003117,1,429,2
100003118,100003118,4,230,1
100003119,100003119,2,191,4
100003120,100003120,1,146,2
100003121,100003121,5,403,4
100003122,100003122,4,427,2
100003123,100003123,1,291,4
100003124,100003124,3,437,2
100003125,100003125,1,451,4
100003126,100003126,4,109,2
100003127,100003127,4,185,3
100003128,100003128,1,264,4
100003129,100003129,1,183,1
100003130,100003130,5,356,3
100003131,100003131,3,542,1
100003132,100003132,2,408,3
100003133,100003133,1,448,3
100003134,100003134,4,398,4
100003135,100003135,4,163,2
100003136,100003136,4,182,4
100003137,100003137,2,535,4
100003138,100003138,3,518,4
100003139,100003139,1,155,4
100003140,100003140,1,111,1
100003141,100003141,1,343,2
100003142,100003142,4,522,4
100003143,100003143,4,131,1
100003144,100003144,5,256,1
100003145,100003145,5,544,1
100003146,100003146,2,502,3
100003147,100003147,2,401,3
100003148,100003148,4,386,4
100003149,100003149,4,195,4
100003150,100003150,2,428,3
100003151,100003151,5,544,4
100003152,100003152,1,505,4
100003153,100003153,4,388,4
100003154,100003154,2,549,4
100003155,100003155,5,340,3
100003156,100003156,2,468,4
100003157,100003157,2,260,3
100003158,100003158,3,155,2
100003159,100003159,4,429,4
100003160,100003160,4,441,3
100003161,100003161,4,347,4
100003162,100003162,4,251,3
100003163,100003163,5,159,1
100003164,100003164,3,461,4
100003165,100003165,3,223,4
100003166,100003166,2,444,2
100003167,100003167,4,249,1
100003168,100003168,2,123,1
100003169,100003169,4,339,4
100003170,100003170,5,238,2
100003171,100003171,4,534,4
100003172,100003172,3,305,1
100003173,100003173,2,335,4
100003174,100003174,1,303,3
100003175,100003175,4,532,2
100003176,100003176,3,518,1
100003177,100003177,1,153,1
100003178,100003178,3,354,4
100003179,100003179,5,227,2
100003180,100003180,4,544,1
100003181,100003181,5,315,1
100003182,100003182,2,326,1
100003183,100003183,3,208,4
100003184,100003184,2,466,2
100003185,100003185,3,206,1
100003186,100003186,3,406,3
100003187,100003187,2,409,1
100003188,100003188,5,205,1
100003189,100003189,3,234,3
100003190,100003190,3,527,3
100003191,100003191,3,525,1
100003192,100003192,3,137,2
100003193,100003193,5,181,4
100003194,100003194,4,364,2
100003195,100003195,2,406,2
100003196,100003196,5,168,1
100003197,100003197,2,498,3
100003198,100003198,2,184,3
100003199,100003199,3,141,4
100003200,100003200,1,314,3
100003201,100003201,2,212,1
100003202,100003202,4,122,2
100003203,100003203,4,503,2
100003204,100003204,5,221,2
100003205,100003205,5,447,2
100003206,100003206,3,374,4
100003207,100003207,4,272,4
100003208,100003208,3,330,1
100003209,100003209,5,177,2
100003210,100003210,3,532,1
100003211,100003211,2,147,4
100003212,100003212,3,265,4
100003213,100003213,1,519,1
100003214,100003214,1,206,4
100003215,100003215,1,450,1
100003216,100003216,5,292,4
100003217,100003217,4,467,3
100003218,100003218,1,164,1
100003219,100003219,3,197,1
100003220,100003220,5,305,4
100003221,100003221,3,357,2
100003222,100003222,4,375,3
100003223,100003223,3,548,4
100003224,100003224,1,326,3
100003225,100003225,5,288,3
100003226,100003226,3,405,1
100003227,100003227,5,304,2
100003228,100003228,2,281,1
100003229,100003229,4,513,2
100003230,100003230,5,322,2
100003231,100003231,2,470,3
100003232,100003232,3,111,2
100003233,100003233,4,384,4
100003234,100003234,2,392,2
100003235,100003235,5,340,3
100003236,100003236,4,431,2
100003237,100003237,2,240,1
100003238,100003238,3,263,1
100003239,100003239,4,285,1
100003240,100003240,1,294,1
100003241,100003241,2,143,1
100003242,100003242,4,330,3
100003243,100003243,3,485,4
100003244,100003244,2,124,1
100003245,100003245,1,357,1
100003246,100003246,1,508,1
100003247,100003247,3,173,3
100003248,100003248,2,292,2
100003249,100003249,2,356,1
100003250,100003250,1,118,1
100003251,100003251,3,166,2
100003252,100003252,1,448,4
100003253,100003253,3,420,3
100003254,100003254,1,203,4
100003255,100003255,1,394,2
100003256,100003256,4,189,1
100003257,100003257,2,127,3
100003258,100003258,5,309,3
100003259,100003259,5,247,1
100003260,100003260,4,195,2
100003261,100003261,1,228,1
100003262,100003262,5,491,3
100003263,100003263,5,269,4
100003264,100003264,3,392,1
100003265,100003265,1,132,4
100003266,100003266,1,263,2
100003267,100003267,1,198,2
100003268,100003268,1,346,4
100003269,100003269,5,304,2
100003270,100003270,2,451,1
100003271,100003271,2,115,2
100003272,100003272,4,450,3
100003273,100003273,1,402,1
100003274,100003274,5,492,2
100003275,100003275,1,252,4
100003276,100003276,4,249,1
100003277,100003277,3,230,1
100003278,100003278,5,441,4
100003279,100003279,5,314,1
100003280,100003280,5,209,2
100003281,100003281,1,372,2
100003282,100003282,5,134,2
100003283,100003283,4,193,2
100003284,100003284,5,139,4
100003285,100003285,2,433,4
100003286,100003286,4,488,3
100003287,100003287,1,164,4
100003288,100003288,5,330,4
100003289,100003289,5,438,1
100003290,100003290,2,246,1
100003291,100003291,3,468,2
100003292,100003292,1,406,3
100003293,100003293,3,204,2
100003294,100003294,2,416,1
100003295,100003295,2,549,1
100003296,100003296,2,500,1
100003297,100003297,4,181,3
100003298,100003298,1,306,2
100003299,100003299,1,404,1
100003300,100003300,3,407,1
100003301,100003301,4,232,2
100003302,100003302,1,200,3
100003303,100003303,4,323,1
100003304,100003304,4,121,4
100003305,100003305,5,382,1
100003306,100003306,1,471,1
100003307,100003307,5,403,3
100003308,100003308,1,170,2
100003309,100003309,2,408,3
100003310,100003310,5,217,2
100003311,100003311,5,462,3
100003312,100003312,4,138,4
100003313,100003313,4,302,3
100003314,100003314,5,138,2
100003315,100003315,3,434,3
100003316,100003316,5,358,3
100003317,100003317,2,400,4
100003318,100003318,4,459,2
100003319,100003319,5,449,2
100003320,100003320,1,408,1
100003321,100003321,2,330,4
100003322,100003322,4,220,4
100003323,100003323,5,525,3
100003324,100003324,5,476,3
100003325,100003325,4,548,2
100003326,100003326,2,192,2
100003327,100003327,5,227,4
100003328,100003328,4,466,1
100003329,100003329,3,161,2
100003330,100003330,2,169,2
100003331,100003331,5,164,4
100003332,100003332,2,152,2
100003333,100003333,1,102,2
100003334,100003334,4,486,1
100003335,100003335,5,323,2
100003336,100003336,1,190,2
100003337,100003337,2,490,4
100003338,100003338,3,175,1
100003339,100003339,5,530,4
100003340,100003340,5,449,2
100003341,100003341,2,279,2
100003342,100003342,3,136,2
100003343,100003343,2,259,4
100003344,100003344,4,394,1
100003345,100003345,1,269,3
100003346,100003346,1,375,1
100003347,100003347,4,541,3
100003348,100003348,4,279,4
100003349,100003349,2,461,4
100003350,100003350,4,410,3
100003351,100003351,1,360,4
100003352,100003352,2,464,2
100003353,100003353,5,338,3
100003354,100003354,4,254,2
100003355,100003355,5,377,3
100003356,100003356,5,180,4
100003357,100003357,5,199,4
100003358,100003358,1,489,2
100003359,100003359,2,336,4
100003360,100003360,4,395,4
100003361,100003361,3,459,4
100003362,100003362,4,460,1
100003363,100003363,5,168,4
100003364,100003364,4,263,1
100003365,100003365,5,346,3
100003366,100003366,1,516,3
100003367,100003367,1,168,2
100003368,100003368,2,201,3
100003369,100003369,5,165,3
100003370,100003370,4,313,1
100003371,100003371,4,220,3
100003372,100003372,4,463,1
100003373,100003373,3,263,2
100003374,100003374,4,102,1
100003375,100003375,5,306,2
100003376,100003376,3,244,2
100003377,100003377,5,327,2
100003378,100003378,5,318,3
100003379,100003379,4,194,4
100003380,100003380,2,528,1
100003381,100003381,1,399,2
100003382,100003382,5,110,2
100003383,100003383,3,539,2
100003384,100003384,1,125,2
100003385,100003385,1,215,2
100003386,100003386,2,229,2
100003387,100003387,1,409,1
100003388,100003388,2,215,2
100003389,100003389,4,467,1
100003390,100003390,4,527,4
100003391,100003391,5,331,2
100003392,100003392,4,169,2
100003393,100003393,2,219,2
100003394,100003394,1,457,2
100003395,100003395,4,423,3
100003396,100003396,3,520,2
100003397,100003397,4,436,1
100003398,100003398,1,283,3
100003399,100003399,1,262,1
100003400,100003400,5,378,4
100003401,100003401,5,440,2
100003402,100003402,5,259,1
100003403,100003403,4,143,4
100003404,100003404,3,523,4
100003405,100003405,2,188,4
100003406,100003406,4,123,3
100003407,100003407,5,183,4
100003408,100003408,4,449,4
100003409,100003409,3,349,4
100003410,100003410,2,321,4
100003411,100003411,4,519,3
100003412,100003412,4,220,1
100003413,100003413,1,496,1
100003414,100003414,5,518,3
100003415,100003415,2,504,2
100003416,100003416,1,263,2
100003417,100003417,3,130,1
100003418,100003418,5,453,2
100003419,100003419,4,514,3
100003420,100003420,5,423,3
100003421,100003421,3,113,3
100003422,100003422,5,247,3
100003423,100003423,5,534,4
100003424,100003424,2,473,2
100003425,100003425,5,167,4
100003426,100003426,3,373,4
100003427,100003427,4,547,2
100003428,100003428,3,320,3
100003429,100003429,4,182,2
100003430,100003430,3,413,4
100003431,100003431,4,466,4
100003432,100003432,5,419,4
100003433,100003433,3,386,4
100003434,100003434,2,129,4
100003435,100003435,2,441,1
100003436,100003436,4,275,3
100003437,100003437,3,177,3
100003438,100003438,5,129,2
100003439,100003439,1,293,1
100003440,100003440,4,316,3
100003441,100003441,5,362,4
100003442,100003442,3,511,3
100003443,100003443,5,405,1
100003444,100003444,1,332,2
100003445,100003445,3,211,1
100003446,100003446,1,138,4
100003447,100003447,5,344,3
100003448,100003448,5,327,1
100003449,100003449,1,362,1
100003450,100003450,1,226,3
100003451,100003451,2,396,3
100003452,100003452,1,432,2
100003453,100003453,4,328,4
100003454,100003454,5,139,2
100003455,100003455,3,451,3
100003456,100003456,1,335,3
100003457,100003457,5,517,1
100003458,100003458,4,393,4
100003459,100003459,2,308,2
100003460,100003460,2,173,1
100003461,100003461,1,213,2
100003462,100003462,1,404,2
100003463,100003463,1,308,2
100003464,100003464,5,372,4
100003465,100003465,2,428,4
100003466,100003466,2,372,1
100003467,100003467,1,487,3
100003468,100003468,3,301,4
100003469,100003469,4,327,4
100003470,100003470,5,198,2
100003471,100003471,3,466,4
100003472,100003472,4,422,2
100003473,100003473,3,349,1
100003474,100003474,4,319,4
