ReservationID,PaymentTypeID,PaymentDate,PaymentAmount
100003057,3,3/5/2023,524
100003058,1,11/18/2023,822
100003059,5,7/11/2023,846
100003060,5,8/28/2023,740
100003061,5,1/31/2023,1888
100003062,1,4/7/2023,1632
100003063,3,1/9/2023,302
100003064,2,9/24/2023,453
100003065,2,5/3/2023,906
100003066,3,11/23/2023,223
100003067,1,5/5/2023,698
100003068,1,3/31/2023,491
100003069,3,9/30/2023,381
100003070,2,11/16/2023,884
100003071,5,4/12/2023,104
100003072,3,7/2/2023,844
100003073,1,1/12/2023,270
100003074,4,7/5/2023,317
100003075,2,5/30/2023,760
100003076,5,5/16/2023,369
100003077,2,4/30/2023,1404
100003078,2,4/23/2023,1444
100003079,4,4/11/2023,298
100003080,4,1/11/2023,924
100003081,1,1/9/2023,792
100003082,1,6/24/2023,1072
100003083,3,11/23/2023,542
100003084,3,12/7/2023,1188
100003085,2,2/2/2023,517
100003086,1,5/24/2023,660
100003087,3,12/20/2023,1412
100003088,2,8/30/2023,431
100003089,1,7/28/2023,222
100003090,1,3/19/2023,448
100003091,1,2/18/2023,1479
100003092,1,9/29/2023,834
100003093,5,6/4/2023,2176
100003094,5,4/26/2023,271
100003095,5,9/15/2023,123
100003096,1,3/10/2023,1480
100003097,5,11/12/2023,1540
100003098,4,11/14/2023,1012
100003099,3,3/3/2023,418
100003100,2,4/21/2023,436
100003101,3,6/19/2023,1052
100003102,5,1/3/2024,1458
100003103,4,3/17/2023,232
100003104,2,8/10/2023,600
100003105,1,12/24/2023,552
100003106,2,7/8/2023,110
100003107,5,11/23/2023,696
100003108,1,12/3/2023,822
100003109,4,10/31/2023,596
100003110,2,11/17/2023,498
100003111,5,3/26/2023,1088
100003112,4,5/26/2023,1824
100003113,5,4/3/2023,334
100003114,3,5/30/2023,1245
100003115,2,4/14/2023,1188
100003116,4,12/24/2023,1090
100003117,3,8/13/2023,858
100003118,2,3/22/2023,230
100003119,1,7/9/2023,764
100003120,3,4/22/2023,292
100003121,4,11/16/2023,1612
100003122,5,12/23/2023,854
100003123,4,5/17/2023,1164
100003124,3,8/12/2023,874
100003125,1,2/4/2023,1804
100003126,1,10/29/2023,218
100003127,3,11/18/2023,555
100003128,1,5/28/2023,1056
100003129,4,7/1/2023,183
100003130,2,7/20/2023,1068
100003131,4,11/7/2023,542
100003132,5,8/13/2023,1224
100003133,5,2/11/2023,1344
100003134,4,6/21/2023,1592
100003135,3,3/19/2023,326
100003136,5,9/10/2023,728
100003137,5,2/3/2023,2140
100003138,1,7/19/2023,2072
100003139,2,11/30/2023,620
100003140,5,10/9/2023,111
100003141,3,10/9/2023,686
100003142,2,4/27/2023,2088
100003143,3,1/12/2023,131
100003144,2,10/25/2023,256
100003145,5,1/27/2023,544
100003146,2,7/14/2023,1506
100003147,1,7/3/2023,1203
100003148,1,5/24/2023,1544
100003149,3,7/15/2023,780
100003150,1,7/27/2023,1284
100003151,3,10/24/2023,2176
100003152,4,11/13/2023,2020
100003153,1,1/13/2023,1552
100003154,5,3/26/2023,2196
100003155,5,2/22/2023,1020
100003156,3,4/27/2023,1872
100003157,5,7/8/2023,780
100003158,4,5/16/2023,310
100003159,5,7/16/2023,1716
100003160,3,4/24/2023,1323
100003161,2,7/2/2023,1388
100003162,4,11/11/2023,753
100003163,4,5/18/2023,159
100003164,1,12/3/2023,1844
100003165,5,5/5/2023,892
100003166,3,8/24/2023,888
100003167,4,3/20/2023,249
100003168,3,10/16/2023,123
100003169,5,6/23/2023,1356
100003170,1,7/18/2023,476
100003171,2,10/15/2023,2136
100003172,3,8/7/2023,305
100003173,5,1/3/2023,1340
100003174,2,11/26/2023,909
100003175,5,8/24/2023,1064
100003176,5,12/31/2023,518
100003177,2,12/13/2023,153
100003178,4,7/9/2023,1416
100003179,4,10/17/2023,454
100003180,1,11/23/2023,544
100003181,5,6/30/2023,315
100003182,1,4/3/2023,326
100003183,5,2/4/2023,832
100003184,2,11/27/2023,932
100003185,5,7/20/2023,206
100003186,1,6/28/2023,1218
100003187,5,10/25/2023,409
100003188,4,5/21/2023,205
100003189,1,9/3/2023,702
100003190,4,12/16/2023,1581
100003191,3,7/8/2023,525
100003192,5,3/19/2023,274
100003193,1,3/28/2023,724
100003194,5,12/12/2023,728
100003195,1,12/24/2023,812
100003196,5,5/22/2023,168
100003197,5,12/15/2023,1494
100003198,1,7/29/2023,552
100003199,1,9/16/2023,564
100003200,1,6/16/2023,942
100003201,5,10/27/2023,212
100003202,2,5/12/2023,244
100003203,5,2/11/2023,1006
100003204,3,2/27/2023,442
100003205,2,12/12/2023,894
100003206,3,3/14/2023,1496
100003207,3,11/14/2023,1088
100003208,4,4/18/2023,330
100003209,5,3/28/2023,354
100003210,3,10/1/2023,532
100003211,5,7/14/2023,588
100003212,1,3/29/2023,1060
100003213,4,1/10/2023,519
100003214,2,12/9/2023,824
100003215,3,5/17/2023,450
100003216,2,4/28/2023,1168
100003217,2,9/5/2023,1401
100003218,5,12/24/2023,164
100003219,2,10/1/2023,197
100003220,5,9/27/2023,1220
100003221,4,12/14/2023,714
100003222,4,6/10/2023,1125
100003223,5,12/19/2023,2192
100003224,1,1/14/2023,978
100003225,3,6/18/2023,864
100003226,3,11/13/2023,405
100003227,4,12/21/2023,608
100003228,3,12/12/2023,281
100003229,5,9/25/2023,1026
100003230,4,12/2/2023,644
100003231,1,4/24/2023,1410
100003232,4,9/26/2023,222
100003233,5,7/12/2023,1536
100003234,4,2/2/2023,784
100003235,2,11/27/2023,1020
100003236,2,6/3/2023,862
100003237,2,4/15/2023,240
100003238,3,8/25/2023,263
100003239,2,5/21/2023,285
100003240,5,10/22/2023,294
100003241,3,11/17/2023,143
100003242,3,10/18/2023,990
100003243,3,9/13/2023,1940
100003244,3,9/23/2023,124
100003245,1,6/10/2023,357
100003246,4,4/22/2023,508
100003247,5,2/13/2023,519
100003248,3,5/21/2023,584
100003249,2,10/21/2023,356
100003250,1,2/15/2023,118
100003251,5,1/18/2023,332
100003252,3,10/17/2023,1792
100003253,4,11/4/2023,1260
100003254,1,9/2/2023,812
100003255,1,4/4/2023,788
100003256,3,7/4/2023,189
100003257,2,10/26/2023,381
100003258,1,5/7/2023,927
100003259,1,10/15/2023,247
100003260,3,8/10/2023,390
100003261,4,3/30/2023,228
100003262,4,5/9/2023,1473
100003263,2,5/21/2023,1076
100003264,1,3/22/2023,392
100003265,2,10/3/2023,528
100003266,3,5/26/2023,526
100003267,2,1/29/2023,396
100003268,2,10/11/2023,1384
100003269,3,10/7/2023,608
100003270,2,2/12/2023,451
100003271,3,9/27/2023,230
100003272,2,3/17/2023,1350
100003273,3,5/30/2023,402
100003274,5,9/2/2023,984
100003275,3,4/1/2023,1008
100003276,3,7/14/2023,249
100003277,5,11/17/2023,230
100003278,3,4/20/2023,1764
100003279,3,7/9/2023,314
100003280,3,12/31/2023,418
100003281,2,6/30/2023,744
100003282,5,10/23/2023,268
100003283,5,3/21/2023,386
100003284,2,11/28/2023,556
100003285,2,12/29/2023,1732
100003286,5,5/3/2023,1464
100003287,2,6/20/2023,656
100003288,3,7/27/2023,1320
100003289,2,2/19/2023,438
100003290,1,9/27/2023,246
100003291,3,7/14/2023,936
100003292,4,3/1/2023,1218
100003293,1,9/2/2023,408
100003294,3,12/1/2023,416
100003295,5,12/25/2023,549
100003296,1,2/22/2023,500
100003297,1,5/9/2023,543
100003298,2,1/10/2023,612
100003299,5,9/15/2023,404
100003300,1,3/9/2023,407
100003301,1,3/6/2023,464
100003302,5,5/22/2023,600
100003303,1,4/1/2023,323
100003304,3,7/31/2023,484
100003305,5,2/27/2023,382
100003306,1,10/23/2023,471
100003307,4,4/1/2023,1209
100003308,4,4/10/2023,340
100003309,1,11/16/2023,1224
100003310,5,2/8/2023,434
100003311,1,9/29/2023,1386
100003312,1,6/20/2023,552
100003313,3,2/4/2023,906
100003314,1,11/30/2023,276
100003315,4,9/16/2023,1302
100003316,5,11/9/2023,1074
100003317,4,2/15/2023,1600
100003318,3,12/26/2023,918
100003319,3,8/17/2023,898
100003320,1,10/5/2023,408
100003321,1,9/26/2023,1320
100003322,1,4/12/2023,880
100003323,5,5/13/2023,1575
100003324,5,1/9/2023,1428
100003325,1,6/24/2023,1096
100003326,1,3/11/2023,384
100003327,4,3/2/2023,908
100003328,1,3/19/2023,466
100003329,2,5/7/2023,322
100003330,2,5/22/2023,338
100003331,4,3/28/2023,656
100003332,2,6/26/2023,304
100003333,4,11/2/2023,204
100003334,3,8/2/2023,486
100003335,2,3/4/2023,646
100003336,4,4/14/2023,380
100003337,3,9/23/2023,1960
100003338,4,9/17/2023,175
100003339,3,12/15/2023,2120
100003340,4,1/26/2023,898
100003341,5,9/1/2023,558
100003342,1,7/28/2023,272
100003343,2,6/10/2023,1036
100003344,3,3/7/2023,394
100003345,5,10/5/2023,807
100003346,5,7/25/2023,375
100003347,1,12/7/2023,1623
100003348,2,10/10/2023,1116
100003349,5,4/1/2023,1844
100003350,1,9/30/2023,1230
100003351,2,8/31/2023,1440
100003352,2,4/6/2023,928
100003353,5,6/27/2023,1014
100003354,5,5/31/2023,508
100003355,2,4/1/2023,1131
100003356,2,2/25/2023,720
100003357,3,9/4/2023,796
100003358,4,5/5/2023,978
100003359,3,5/15/2023,1344
100003360,5,9/12/2023,1580
100003361,5,3/31/2023,1836
100003362,4,11/29/2023,460
100003363,3,11/4/2023,672
100003364,5,10/25/2023,263
100003365,4,2/1/2023,1038
100003366,2,11/4/2023,1548
100003367,3,9/29/2023,336
100003368,2,6/18/2023,603
100003369,3,12/13/2023,495
100003370,2,5/8/2023,313
100003371,4,6/27/2023,660
100003372,1,2/13/2023,463
100003373,2,6/23/2023,526
100003374,3,8/5/2023,102
100003375,1,6/18/2023,612
100003376,3,11/1/2023,488
100003377,4,11/14/2023,654
100003378,5,2/15/2023,954
100003379,2,2/4/2023,776
100003380,5,7/26/2023,528
100003381,2,5/12/2023,798
100003382,1,5/16/2023,220
100003383,2,9/15/2023,1078
100003384,5,4/1/2023,250
100003385,4,1/12/2023,430
100003386,5,9/24/2023,458
100003387,1,11/5/2023,409
100003388,4,7/7/2023,430
100003389,4,5/25/2023,467
100003390,2,6/26/2023,2108
100003391,5,5/31/2023,662
100003392,3,1/7/2023,338
100003393,3,10/20/2023,438
100003394,5,10/16/2023,914
100003395,1,10/25/2023,1269
100003396,5,10/27/2023,1040
100003397,3,12/1/2023,436
100003398,5,11/4/2023,849
100003399,3,11/2/2023,262
100003400,1,1/12/2023,1512
100003401,1,1/11/2023,880
100003402,1,9/26/2023,259
100003403,1,8/1/2023,572
100003404,1,8/6/2023,2092
100003405,3,11/18/2023,752
100003406,2,3/19/2023,369
100003407,1,1/6/2023,732
100003408,2,5/21/2023,1796
100003409,3,4/1/2023,1396
100003410,1,12/14/2023,1284
100003411,2,11/6/2023,1557
100003412,3,12/27/2023,220
100003413,1,5/4/2023,496
100003414,1,2/26/2023,1554
100003415,3,9/27/2023,1008
100003416,3,10/26/2023,526
100003417,4,6/30/2023,130
100003418,5,1/14/2023,906
100003419,5,7/12/2023,1542
100003420,3,10/16/2023,1269
100003421,5,10/29/2023,339
100003422,4,11/25/2023,741
100003423,2,2/25/2023,2136
100003424,3,6/2/2023,946
100003425,5,11/1/2023,668
100003426,5,7/19/2023,1492
100003427,5,10/3/2023,1094
100003428,4,10/30/2023,960
100003429,2,8/31/2023,364
100003430,2,5/10/2023,1652
100003431,1,8/11/2023,1864
100003432,5,6/19/2023,1676
100003433,5,6/3/2023,1544
100003434,2,5/31/2023,516
100003435,5,1/13/2023,441
100003436,2,5/6/2023,825
100003437,4,4/11/2023,531
100003438,3,4/6/2023,258
100003439,1,10/28/2023,293
100003440,4,2/1/2023,948
100003441,5,3/15/2023,1448
100003442,4,12/2/2023,1533
100003443,4,12/24/2023,405
100003444,3,1/21/2023,664
100003445,1,4/9/2023,211
100003446,4,4/18/2023,552
100003447,5,12/18/2023,1032
100003448,4,12/8/2023,327
100003449,1,1/16/2023,362
100003450,3,8/14/2023,678
100003451,1,2/14/2023,1188
100003452,5,4/21/2023,864
100003453,2,11/17/2023,1312
100003454,5,1/26/2023,278
100003455,4,1/20/2023,1353
100003456,2,10/13/2023,1005
100003457,1,1/17/2023,517
100003458,1,9/21/2023,1572
100003459,3,6/10/2023,616
100003460,5,12/8/2023,173
100003461,1,8/19/2023,426
100003462,3,8/15/2023,808
100003463,4,9/22/2023,616
100003464,3,3/29/2023,1488
100003465,5,8/29/2023,1712
100003466,4,1/5/2023,372
100003467,2,12/21/2023,1461
100003468,5,11/11/2023,1204
100003469,2,1/6/2023,1308
100003470,3,1/11/2023,396
100003471,3,4/23/2023,1864
100003472,4,5/5/2023,844
100003473,2,1/19/2023,349
100003474,1,7/11/2023,1276
100003475,4,11/15/2023,1096
100003476,4,12/26/2023,1512
100003477,1,3/2/2023,452
100003478,1,8/29/2023,1317
100003479,5,4/14/2023,574
100003480,2,2/10/2023,431
100003481,5,5/3/2023,880
100003482,4,10/2/2023,879
100003483,1,2/11/2023,315
100003484,1,12/18/2023,533
100003485,1,3/25/2023,568
100003486,4,12/1/2023,191
100003487,4,7/18/2023,816
100003488,5,5/6/2023,870
100003489,1,12/17/2023,2124
100003490,2,3/1/2023,209
100003491,3,12/30/2023,1173
100003492,2,10/14/2023,317
100003493,5,3/19/2023,1521
100003494,3,11/29/2023,648
100003495,2,3/15/2023,783
100003496,1,6/24/2023,1077
100003497,4,4/27/2023,1308
100003498,1,4/21/2023,166
100003499,3,8/24/2023,1599
100003500,4,3/10/2023,927
100003501,3,11/18/2023,331
100003502,1,11/29/2023,1422
100003503,1,4/15/2023,1086
100003504,4,12/18/2023,250
100003505,5,6/18/2023,914
100003506,5,6/24/2023,1090
100003507,3,7/1/2023,1072
100003508,1,9/5/2023,812
100003509,3,1/12/2023,940
100003510,4,12/21/2023,121
100003511,5,8/8/2023,426
100003512,1,9/5/2023,888
100003513,1,9/26/2023,494
100003514,1,6/20/2023,416
100003515,1,5/8/2023,524
100003516,3,10/1/2023,126
100003517,1,5/20/2023,942
100003518,4,1/10/2023,304
100003519,1,9/15/2023,884
100003520,3,9/1/2023,348
100003521,5,7/10/2023,668
100003522,4,6/9/2023,966
100003523,2,8/7/2023,632
100003524,1,9/20/2023,413
100003525,5,2/10/2023,487
100003526,2,5/12/2023,820
100003527,2,5/25/2023,608
100003528,1,6/10/2023,179
100003529,5,11/8/2023,1628
100003530,1,2/9/2023,1164
100003531,2,1/10/2023,924
100003532,2,10/28/2023,376
100003533,5,6/30/2023,762
100003534,2,4/24/2023,678
100003535,2,11/20/2023,435
100003536,1,2/17/2023,1004
100003537,4,12/13/2023,453
100003538,5,12/23/2023,367
100003539,2,11/18/2023,409
100003540,2,11/28/2023,215
100003541,3,8/26/2023,1030
100003542,5,6/29/2023,217
100003543,4,7/5/2023,968
100003544,5,2/17/2023,103
100003545,4,4/25/2023,928
100003546,4,10/22/2023,1084
100003547,3,1/22/2023,1437
100003548,2,8/3/2023,996
100003549,3,9/17/2023,107
100003550,4,8/13/2023,141
100003551,4,11/11/2023,594
100003552,4,5/6/2023,1744
100003553,2,10/18/2023,1932
100003554,2,6/1/2023,1664
100003555,2,11/25/2023,860
100003556,1,6/23/2023,548
100003557,2,12/15/2023,1108
100003558,5,7/15/2023,234
100003559,2,8/8/2023,348
100003560,3,4/13/2023,1004
100003561,1,4/21/2023,658
100003562,3,6/6/2023,262
100003563,2,12/26/2023,361
100003564,2,11/23/2023,552
100003565,3,5/1/2023,912
100003566,3,5/8/2023,484
100003567,5,4/20/2023,1476
100003568,3,1/12/2023,744
100003569,3,6/8/2023,350
100003570,3,8/8/2023,968
100003571,2,10/25/2023,1644
100003572,5,5/25/2023,1347
100003573,5,1/1/2024,217
100003574,1,8/19/2023,540
100003575,2,3/4/2023,712
100003576,4,11/3/2023,283
100003577,4,9/27/2023,630
100003578,3,8/21/2023,1092
100003579,4,10/14/2023,376
100003580,5,8/17/2023,1352
100003581,5,5/13/2023,990
100003582,2,8/10/2023,810
100003583,3,1/10/2023,222
100003584,5,4/10/2023,1412
100003585,3,9/30/2023,1612
100003586,3,2/13/2023,802
100003587,5,5/20/2023,224
100003588,5,11/8/2023,816
100003589,1,9/26/2023,2076
100003590,4,12/3/2023,354
100003591,2,9/12/2023,532
100003592,4,6/27/2023,1100
100003593,1,5/10/2023,1065
100003594,2,8/18/2023,1076
100003595,3,11/9/2023,732
100003596,2,3/1/2023,926
100003597,2,12/3/2023,1362
100003598,2,10/28/2023,414
100003599,3,3/16/2023,1772
100003600,5,10/20/2023,1880
100003601,4,2/5/2023,642
100003602,2,11/23/2023,1556
100003603,1,10/21/2023,1924
100003604,2,8/13/2023,2104
100003605,5,2/10/2023,567
100003606,1,1/13/2023,540
100003607,2,12/25/2023,752
100003608,5,5/16/2023,1924
100003609,5,8/27/2023,561
100003610,1,9/18/2023,541
100003611,1,5/18/2023,548
100003612,4,3/23/2023,945
100003613,4,5/31/2023,950
100003614,3,8/6/2023,1005
100003615,1,8/29/2023,1593
100003616,3,7/11/2023,2152
100003617,4,4/8/2023,550
100003618,2,2/23/2023,906
100003619,4,1/3/2023,1101
100003620,3,7/31/2023,1554
100003621,2,3/14/2023,1648
100003622,4,9/17/2023,642
100003623,2,1/29/2023,483
100003624,4,7/22/2023,554
100003625,5,9/4/2023,1098
100003626,5,2/25/2023,546
100003627,3,5/15/2023,408
100003628,5,3/31/2023,338
100003629,5,1/9/2023,620
100003630,4,10/22/2023,369
100003631,1,3/10/2023,390
100003632,2,3/20/2023,862
100003633,2,3/10/2023,112
100003634,2,5/6/2023,1599
100003635,2,6/29/2023,1104
100003636,5,5/1/2023,236
100003637,5,3/23/2023,912
100003638,3,8/10/2023,1263
100003639,4,7/2/2023,750
100003640,3,10/26/2023,470
100003641,3,7/3/2023,954
100003642,5,5/11/2023,1424
100003643,5,7/8/2023,1160
100003644,3,11/3/2023,1756
100003645,1,12/24/2023,360
100003646,4,8/14/2023,696
100003647,1,9/13/2023,1112
100003648,4,10/13/2023,2180
100003649,2,1/29/2023,1173
100003650,5,12/16/2023,1638
100003651,2,5/5/2023,686
100003652,4,10/21/2023,1018
100003653,4,8/1/2023,336
100003654,5,4/16/2023,1120
100003655,1,10/1/2023,832
100003656,2,7/1/2023,800
100003657,5,5/7/2023,1104
100003658,5,6/4/2023,417
100003659,4,10/23/2023,582
100003660,2,6/6/2023,1137
100003661,3,2/12/2023,520
100003662,4,3/20/2023,1380
100003663,5,8/23/2023,1515
100003664,3,9/12/2023,788
100003665,5,5/30/2023,369
100003666,3,10/5/2023,1772
100003667,3,4/9/2023,333
100003668,2,1/29/2023,136
100003669,5,2/25/2023,545
100003670,2,4/27/2023,421
100003671,2,1/12/2023,648
100003672,1,9/14/2023,1116
100003673,4,9/26/2023,608
100003674,4,2/16/2023,862
100003675,4,12/15/2023,404
100003676,2,1/19/2023,484
100003677,4,11/13/2023,384
100003678,2,11/12/2023,346
100003679,1,11/23/2023,1146
100003680,1,7/4/2023,206
100003681,2,4/1/2023,1227
100003682,5,4/24/2023,1880
100003683,5,2/9/2023,750
100003684,5,2/9/2023,1512
100003685,4,12/30/2023,622
100003686,4,8/17/2023,1172
100003687,1,6/3/2023,784
100003688,3,8/27/2023,145
100003689,5,5/27/2023,274
100003690,3,5/10/2023,1076
100003691,5,8/14/2023,347
100003692,1,2/5/2023,508
100003693,1,11/10/2023,1980
100003694,3,4/9/2023,926
100003695,4,3/3/2023,396
100003696,3,12/2/2023,1672
100003697,2,6/1/2023,1101
100003698,3,2/28/2023,381
100003699,3,9/13/2023,1336
100003700,2,2/4/2023,908
100003701,3,4/14/2023,1632
100003702,3,9/3/2023,130
100003703,4,10/12/2023,1748
100003704,2,9/25/2023,746
100003705,3,7/8/2023,1026
100003706,2,5/4/2023,1566
100003707,1,10/10/2023,1407
100003708,4,9/12/2023,780
100003709,5,3/17/2023,366
100003710,4,6/7/2023,1491
100003711,1,6/23/2023,290
100003712,4,4/18/2023,290
100003713,4,11/6/2023,880
100003714,1,4/14/2023,810
100003715,1,2/12/2023,560
100003716,1,5/9/2023,1042
100003717,3,6/15/2023,1620
100003718,1,5/15/2023,2044
100003719,5,6/11/2023,323
100003720,4,6/17/2023,2024
100003721,3,1/27/2023,672
100003722,1,7/9/2023,285
100003723,3,12/2/2023,540
100003724,5,3/25/2023,2004
100003725,5,5/6/2023,413
100003726,4,11/4/2023,498
100003727,2,5/10/2023,1036
100003728,4,8/26/2023,1732
100003729,4,6/15/2023,537
100003730,3,2/17/2023,610
100003731,4,6/7/2023,1191
100003732,2,8/25/2023,232
100003733,3,8/21/2023,1068
100003734,3,1/1/2023,1996
100003735,4,2/27/2023,1284
100003736,5,10/21/2023,1149
100003737,3,6/21/2023,1428
100003738,2,3/7/2023,235
100003739,1,10/16/2023,1078
100003740,4,1/8/2023,1014
100003741,1,5/24/2023,243
100003742,1,1/2/2024,409
100003743,2,5/13/2023,552
100003744,3,2/18/2023,777
100003745,1,9/18/2023,958
100003746,1,11/8/2023,172
100003747,4,3/30/2023,408
100003748,2,10/1/2023,239
100003749,2,1/14/2023,288
100003750,1,1/14/2023,1812
100003751,5,11/22/2023,1107
100003752,1,8/13/2023,220
100003753,5,11/16/2023,527
100003754,5,2/21/2023,312
100003755,4,8/6/2023,663
100003756,4,3/16/2023,462
100003757,5,5/25/2023,582
100003758,3,6/11/2023,736
100003759,3,6/27/2023,900
100003760,4,6/2/2023,969
100003761,3,9/16/2023,304
100003762,3,2/10/2023,302
100003763,2,1/9/2023,692
100003764,2,12/7/2023,520
100003765,3,3/22/2023,2184
100003766,1,1/19/2023,741
100003767,1,4/11/2023,1527
100003768,3,4/11/2023,1017
100003769,4,11/23/2023,1044
100003770,1,5/1/2023,1564
100003771,4,10/6/2023,274
100003772,4,7/11/2023,1024
100003773,5,11/22/2023,1172
100003774,4,10/15/2023,1956
100003775,4,12/29/2023,1656
100003776,2,9/15/2023,1071
100003777,5,12/24/2023,1281
100003778,4,2/22/2023,156
100003779,3,6/20/2023,2088
100003780,3,4/24/2023,277
100003781,1,5/14/2023,323
100003782,1,11/27/2023,1964
100003783,1,4/27/2023,580
100003784,1,6/24/2023,200
100003785,3,8/29/2023,448
100003786,5,3/6/2023,1280
100003787,3,11/21/2023,1612
100003788,5,2/27/2023,249
100003789,4,4/17/2023,556
100003790,5,8/24/2023,1056
100003791,5,4/22/2023,292
100003792,1,4/23/2023,1029
100003793,4,6/26/2023,152
100003794,5,7/15/2023,321
100003795,4,6/30/2023,1359
100003796,5,10/2/2023,2092
100003797,1,10/1/2023,178
100003798,2,4/10/2023,626
100003799,5,7/23/2023,486
100003800,5,1/20/2023,726
100003801,4,7/10/2023,1136
100003802,3,5/2/2023,1569
100003803,5,6/22/2023,363
100003804,5,3/25/2023,1812
100003805,3,9/25/2023,508
100003806,1,7/28/2023,1588
100003807,5,7/17/2023,388
100003808,3,5/12/2023,1030
100003809,1,12/18/2023,164
100003810,3,6/4/2023,1335
100003811,1,5/8/2023,1176
100003812,5,11/23/2023,338
100003813,1,1/9/2023,1410
100003814,4,10/31/2023,772
100003815,2,12/2/2023,1035
100003816,1,4/4/2023,117
100003817,2,2/13/2023,1504
100003818,4,5/17/2023,236
100003819,1,4/20/2023,351
100003820,4,8/9/2023,182
100003821,1,9/19/2023,354
100003822,4,1/13/2023,356
100003823,5,9/29/2023,744
100003824,1,3/4/2023,568
100003825,1,6/17/2023,738
100003826,1,7/5/2023,1446
100003827,3,11/6/2023,1119
100003828,1,3/28/2023,474
100003829,5,7/8/2023,1554
100003830,1,9/10/2023,564
100003831,4,4/15/2023,636
100003832,1,2/14/2023,1696
100003833,3,8/27/2023,522
100003834,5,2/8/2023,590
100003835,4,3/31/2023,728
100003836,3,11/21/2023,290
100003837,1,8/25/2023,672
100003838,2,4/9/2023,867
100003839,5,8/13/2023,1696
100003840,2,8/18/2023,206
100003841,3,3/18/2023,306
100003842,4,9/12/2023,496
100003843,5,7/5/2023,1284
100003844,1,10/3/2023,621
100003845,4,6/25/2023,495
100003846,2,10/15/2023,808
100003847,5,8/21/2023,1326
100003848,5,9/10/2023,580
100003849,1,7/16/2023,192
100003850,2,10/16/2023,1542
100003851,1,11/18/2023,362
100003852,2,8/7/2023,1472
100003853,4,4/18/2023,344
100003854,3,6/22/2023,450
100003855,1,11/10/2023,284
100003856,4,1/31/2023,212
